"","TRKG_NO","MMSI_CD","VSL_NM","AIS_DATETIME","LAT","LON","SPD"
"264534","VTR2014053056437","218485000_5","HANSA LIBERTY","20140530134656","23.2779","117.7248","136.000"
"264535","VTR2014053056437","218485000_5","HANSA LIBERTY","20140530135615","23.3049","117.7587","137.000"
"264536","VTR2014053056437","218485000_5","HANSA LIBERTY","20140530141117","23.3557","117.8039","138.000"
"264537","VTR2014053056437","218485000_5","HANSA LIBERTY","20140530142138","23.3952","117.8261","137.000"
"264538","VTR2014053056437","218485000_5","HANSA LIBERTY","20140530145502","23.4934","117.9504","132.000"
"264539","VTR2014053056437","218485000_5","HANSA LIBERTY","20140530170338","23.8401","118.3869","118.000"
"264540","VTR2014053056437","218485000_5","HANSA LIBERTY","20140530171422","23.8685","118.4192","117.000"
"264541","VTR2014053056437","218485000_5","HANSA LIBERTY","20140530172102","23.8854","118.4392","114.000"
"264542","VTR2014053056437","218485000_5","HANSA LIBERTY","20140530173223","23.9132","118.4736","113.000"
"264543","VTR2014053056437","218485000_5","HANSA LIBERTY","20140530173522","23.9205","118.4826","112.000"
"264544","VTR2014053056437","218485000_5","HANSA LIBERTY","20140530200814","24.2704","118.9363","108.000"
"264545","VTR2014053056437","218485000_5","HANSA LIBERTY","20140530202303","24.3027","118.9818","109.000"
"264546","VTR2014053056437","218485000_5","HANSA LIBERTY","20140530202804","24.3121","118.9966","110.000"
"264547","VTR2014053056437","218485000_5","HANSA LIBERTY","20140530204014","24.3345","119.0388","110.000"
"264548","VTR2014053056437","218485000_5","HANSA LIBERTY","20140530205023","24.3570","119.0694","110.000"
"264549","VTR2014053056437","218485000_5","HANSA LIBERTY","20140530210343","24.3905","119.1069","111.000"
"264550","VTR2014053056437","218485000_5","HANSA LIBERTY","20140530211313","24.4133","119.1351","111.000"
"264551","VTR2014053056437","218485000_5","HANSA LIBERTY","20140530213823","24.4749","119.2103","114.000"
"264552","VTR2014053056437","218485000_5","HANSA LIBERTY","20140530220145","24.5261","119.2879","117.000"
"264553","VTR2014053056437","218485000_5","HANSA LIBERTY","20140530220543","24.5364","119.3001","117.000"
"264554","VTR2014053056437","218485000_5","HANSA LIBERTY","20140530222043","24.5768","119.3446","117.000"
"264555","VTR2014053056437","218485000_5","HANSA LIBERTY","20140530222243","24.5823","119.3506","117.000"
"264556","VTR2014053056437","218485000_5","HANSA LIBERTY","20140530223715","24.6218","119.3941","120.000"
"264557","VTR2014053056437","218485000_5","HANSA LIBERTY","20140530225132","24.6615","119.4374","121.000"
"264558","VTR2014053056437","218485000_5","HANSA LIBERTY","20140530231256","24.7203","119.5045","122.000"
"264559","VTR2014053056437","218485000_5","HANSA LIBERTY","20140530231438","24.7237","119.5110","122.000"
"264560","VTR2014053056437","218485000_5","HANSA LIBERTY","20140530233056","24.7521","119.5742","122.000"
"264561","VTR2014053056437","218485000_5","HANSA LIBERTY","20140530234114","24.7748","119.6117","124.000"
"264562","VTR2014053056437","218485000_5","HANSA LIBERTY","20140530235032","24.7972","119.6450","125.000"
"264563","VTR2014053056437","218485000_5","HANSA LIBERTY","20140531000232","24.8264","119.6878","125.000"
"264564","VTR2014053056437","218485000_5","HANSA LIBERTY","20140531000920","24.8448","119.7109","127.000"
"264565","VTR2014053056437","218485000_5","HANSA LIBERTY","20140531002032","24.8752","119.7490","126.000"
"264566","VTR2014053056437","218485000_5","HANSA LIBERTY","20140531003014","24.9017","119.7818","127.000"
"264567","VTR2014053056437","218485000_5","HANSA LIBERTY","20140531004150","24.9318","119.8222","125.000"
"264568","VTR2014053056437","218485000_5","HANSA LIBERTY","20140531004808","24.9468","119.8453","126.000"
"264569","VTR2014053056437","218485000_5","HANSA LIBERTY","20140531010107","24.9817","119.8887","125.000"
"264570","VTR2014053056437","218485000_5","HANSA LIBERTY","20140531011325","25.0175","119.9266","123.000"
"264571","VTR2014053056437","218485000_5","HANSA LIBERTY","20140531011856","25.0333","119.9433","122.000"
"264572","VTR2014053056437","218485000_5","HANSA LIBERTY","20140531013032","25.0663","119.9785","122.000"
"264573","VTR2014053056437","218485000_5","HANSA LIBERTY","20140531015201","25.1346","120.0515","150.000"
"264574","VTR2014053056437","218485000_5","HANSA LIBERTY","20140531020249","25.1730","120.0935","153.000"
"264575","VTR2014053056437","218485000_5","HANSA LIBERTY","20140531021126","25.2021","120.1277","152.000"
"264576","VTR2014053056437","218485000_5","HANSA LIBERTY","20140531023202","25.2589","120.2109","121.000"
